Movie Name,Audience Score,Tomatometer Score,Rating,Genre,Original Language,Director,Producer,Writer,Release Date (Theaters),Release Date (Streaming),Box Office (Gross USA),Runtime,Distributor,Sound Mix,Aspect Ratio,View the collection
DELIVERANCE,82,89,R,"Adventure, Drama",English,John Boorman,John Boorman,James Dickey,1972-07-30,2007-09-18,,1h 49m,Warner Bros. Pictures,,,
SIN CITY,78,77,R,"Action, Crime, Drama, Fantasy",English,"Robert Rodriguez, Frank Miller",Elizabeth Avellan,Frank Miller,2005-04-01,2005-08-16,$74.1M,2h 4m,,"Dolby SRD, SDDS, Surround, DTS",Flat (1.37:1),
THREE KINGS,77,94,R,"War, Comedy, Drama",English,David O. Russell,"Charles Roven, Edward L. McDonnell, Paul Junger Witt","David O. Russell, John Ridley",1999-10-01,2000-04-11,$60.7M,1h 55m,Warner Bros.,Surround,,
PASSING,85,90,PG-13,Drama,English,Rebecca Hall,"Nina Yang Bongiovi, Rebecca Hall, Margot Hand, Forest Whitaker",Rebecca Hall,2021-10-27,2021-11-10,,1h 38m,Netflix,Dolby Digital,,
ERIN BROCKOVICH,81,85,R,Drama,English,Steven Soderbergh,"Danny DeVito, Michael Shamberg, Stacey Sher",Susannah Grant,2000-03-17,2000-08-15,$125.5M,2h 11m,"Columbia Tristar, Universal Pictures","Surround, Dolby Digital, DTS, SDDS",Flat (1.85:1),
KILL BILL: VOL. 2,89,84,R,Action,English,Quentin Tarantino,Lawrence Bender,Quentin Tarantino,2004-04-16,2004-08-10,$66.2M,2h 17m,Miramax Films,"Surround, Dolby SRD, DTS, SDDS",Scope (2.35:1),
MAD MAX,70,91,R,"Action, Adventure",English,George Miller,Byron Kennedy,"James McCausland, George Miller",1980-06-13,2002-01-01,,1h 33m,American International Pictures,Mono,Scope (2.35:1),
FOUR WEDDINGS AND A FUNERAL,74,96,R,"Romance, Comedy",English,Mike Newell,Duncan Kenworthy,Richard Curtis,1994-03-09,2000-12-19,$49.3M,1h 56m,"Gramercy Pictures, MGM/UA Home Entertainment Inc.","Dolby, Surround, Stereo",,
SINGIN' IN THE RAIN,95,100,G,"Musical, Comedy",English,"Stanley Donen, Gene Kelly",Arthur Freed,"Betty Comden, Adolph Green",1952-04-10,2002-09-24,$23.9K,1h 42m,Metro-Goldwyn-Mayer,Mono,Flat (1.37:1),
HEATHERS,83,93,R,Comedy,English,Michael Lehmann,Denise Di Novi,Daniel Waters,1989-03-31,2003-04-08,$1.1M,1h 42m,,,Flat (1.85:1),
THE FLY,83,93,R,"Horror, Sci-Fi",English,David Cronenberg,Stuart Cornfeld,"David Cronenberg, Charles Edward Pogue",1986-08-15,2005-10-04,$34.9M,1h 35m,20th Century Fox,Surround,,
"THE WAY, WAY BACK",84,84,PG-13,"Comedy, Drama",English,"Nat Faxon, Jim Rash","Kevin J. Walsh, Tom Rice","Nat Faxon, Jim Rash",2013-07-26,2013-10-22,$21.4M,1h 43m,Fox Searchlight,Dolby Digital,,
ZOLA,68,88,R,"Comedy, Mystery & Thriller, Drama",English,Janicza Bravo,"Christine Vachon, David Hinojosa, Gia Walsh, Kara Baker, Vince Jolivette, Elizabeth Haggard, Dave Franco","Janicza Bravo, Jeremy O. Harris",2021-06-30,2021-09-14,,1h 27m,A24,,Flat (1.85:1),
A MOST VIOLENT YEAR,69,90,R,"Crime, Drama, Mystery & Thriller",English,J.C. Chandor,"Neal Dodson, Anna Gerb, J.C. Chandor",J.C. Chandor,2014-12-31,2015-04-07,$5.7M,2h 4m,A24,Dolby Digital,,
DRAGON BALL SUPER: BROLY,92,82,PG,"Action, Adventure, Anime",Japanese,Tatsuya Nagamine,"Rioko Tominaga, Norihiro Hayashida",Akira Toriyama,2019-01-16,2019-04-16,$30.0M,1h 41m,Funimation,Dolby Digital,,Dragon Ball
LIVE FREE OR DIE HARD,86,82,PG-13,"Action, Mystery & Thriller",English,Len Wiseman,Michael Fottrell,Mark Bomback,2007-06-27,2007-11-20,$134.5M,2h 9m,20th Century Fox,"SDDS, DTS, Dolby SRD",Scope (2.35:1),
THE ASSASSINATION OF JESSE JAMES BY THE COWARD ROBERT FORD,75,77,R,"Western, History, Drama",English,Andrew Dominik,"Ridley Scott, Jules Daly, Brad Pitt, David Valdes, Dede Gardner",Andrew Dominik,2007-09-21,2008-02-05,$3.9M,2h 40m,Warner Bros.,"SDDS, Dolby Digital, DTS",,
GOOSEBUMPS,62,78,PG,"Fantasy, Adventure, Comedy",English,Rob Letterman,"Deborah A. Forte, Neal H. Moritz",Darren Lemke,2015-10-16,2016-01-26,$80.1M,1h 43m,Sony Pictures Entertainment,Dolby Atmos,,
NINE DAYS,71,89,R,"Fantasy, Drama",English,Edson Oda,"Jason Michael Berman, Mette-Marie Kongsved, Matthew Linder, Laura Tunstall, Datari Turner",Edson Oda,2021-07-30,2021-11-02,$694.6K,2h 4m,Sony Pictures Classics,,,
THE ALPINIST,97,93,PG-13,Documentary,English,"Peter Mortimer, Nick Rosen","Ben Bryan, Michael Negri, Clark Fyans",,2021-09-10,2021-11-02,$843.2K,1h 33m,Roadside Attractions,,,
THE HAND OF GOD,76,83,R,Drama,Italian,Paolo Sorrentino,"Lorenzo Mieli, Paolo Sorrentino",Paolo Sorrentino,2021-12-03,2021-12-15,,2h 10m,Netflix,,,
THE HOST,72,93,R,"Horror, Comedy",Korean,Bong Joon Ho,,"Bong Joon Ho, Baek Cheol-hyeon, Ha Junwon",2007-03-09,2007-07-24,$2.2M,1h 59m,Magnolia Films,Dolby SRD,Flat (1.85:1),
"SEX, LIES, AND VIDEOTAPE",79,96,R,Drama,English,Steven Soderbergh,"Bobby Newmyer, John Hardy",,1989-08-04,2001-08-28,$22.7M,1h 41m,"Criterion Collection, Miramax Films",Surround,,
PRIVATE LIFE,78,93,R,"Comedy, Drama",English,Tamara Jenkins,"Stefanie Azpiazu, Anthony Bregman",Tamara Jenkins,2018-10-05,2018-10-05,,2h 4m,Netflix,,Flat (1.85:1),
JFK,88,85,R,"History, Drama",English,Oliver Stone,"A. Kitman Ho, Oliver Stone","Jim Marrs, Jim Garrison, Oliver Stone",1991-12-20,2003-11-11,,3h 9m,"Warner Bros., Warner Home Vídeo","Surround, Dolby SR","35mm, Flat (1.37:1), Academy (1.33:1), Scope (2.35:1)",
BEFORE MIDNIGHT,82,98,R,"Romance, Drama",English,Richard Linklater,"Richard Linklater, Christos V. Konstantakopoulos, Sara Woodhatch","Richard Linklater, Julie Delpy, Ethan Hawke",2013-05-24,2013-10-22,$8.1M,1h 49m,Sony Pictures Classics,,,
ERASERHEAD,82,90,None,Horror,English,David Lynch,David Lynch,David Lynch,1977-03-17,2006-01-10,,1h 30m,,Surround,,
THE NOVICE,71,93,R,Mystery & Thriller,English,Lauren Hadaway,"Ryan Hawkins, Kari Hollend, Steven Sims, Zack Zucker",Lauren Hadaway,2021-12-17,2021-12-17,$23.0K,1h 34m,IFC Films,,,
A SERIOUS MAN,68,89,R,"Comedy, Drama",English,"Joel Coen, Ethan Coen","Joel Coen, Ethan Coen","Joel Coen, Ethan Coen",2009-10-02,2010-02-09,$9.2M,1h 45m,Focus Features,,,
THE DISASTER ARTIST,85,91,R,"Comedy, Drama",English,James Franco,"James Franco, Evan Goldberg, Vince Jolivette, Seth Rogen, James Weaver","Scott Neustadter, Michael H. Weber",2017-12-08,2018-03-13,$21.1M,1h 43m,A24,"Dolby Atmos, Dolby Digital",Scope (2.35:1),
THIEF,81,79,R,"Crime, Drama, Action",English,Michael Mann,"Jerry Bruckheimer, Ronnie Caan",Michael Mann,1981-04-27,2004-01-01,,2h 2m,United Artists,Surround,,
ONE NIGHT IN MIAMI,78,98,R,Drama,English,Regina King,"Jessica Calder, Keith Calder, Jody Klein",Kemp Powers,2020-12-25,2021-01-15,,1h 50m,Amazon Studios,,Scope (2.35:1),
REC,82,90,R,"Horror, Mystery & Thriller",Spanish (Spain),"Jaume Balagueró, Paco Plaza",,"Jaume Balagueró, Paco Plaza",,2009-01-27,,1h 18m,,"Dolby Digital, DTS",Flat (1.85:1),
THE FAREWELL,87,97,PG,"Comedy, Drama",English,Lulu Wang,"Chris Weitz, Andrew Miano, Peter Saraf, Marc Turtletaub, Anita Gou, Daniele Tate Melia, Jane Zheng, Dani Melia",Lulu Wang,2019-08-02,2019-08-27,$17.7M,1h 40m,A24,,Scope (2.35:1),
M,95,100,None,"Mystery & Thriller, Crime, Drama",German,Fritz Lang,Seymour Nebenzal,"Egon Jacobson, Fritz Lang",1933-04-02,2004-12-14,$29.6K,1h 39m,Paramount Pictures,Mono,,
X-MEN: FIRST CLASS,87,86,PG-13,"Action, Adventure, Fantasy, Sci-Fi",English,Matthew Vaughn,"Bryan Singer, Lauren Shuler Donner, Simon Kinberg, Gregory Goodman","Ashley Miller, Zack Stentz, Jane Goldman, Matthew Vaughn",2011-06-03,2011-09-09,$146.4M,2h 6m,20th Century Fox,"Dolby Digital, DTS",,X-Men
BEAST,74,92,R,"Mystery & Thriller, Horror, Romance",English (United Kingdom),Michael Pearce,"Kristian Brodie, Lauren Dark, Ivana Mackinnon",Michael Pearce,2018-05-11,2018-08-21,$793.4K,1h 47m,"Roadside Attractions, 30West",Dolby Digital,Scope (2.35:1),
BROOKLYN,87,97,PG-13,"Romance, History, Drama",English (United Kingdom),John Crowley,"Finola Dwyer, Amanda Posey",Nick Hornby,2015-11-25,2016-03-15,$38.3M,1h 52m,Fox Searchlight,,,
RALPH BREAKS THE INTERNET,64,88,PG,"Kids & Family, Comedy, Adventure, Animation",English,"Phil Johnston, Rich Moore",Clark Spencer,"Phil Johnston, Pamela Ribon",2018-11-21,2019-02-12,$201.1M,1h 52m,Walt Disney,"DTS, Dolby Digital, SDDS, Dolby Atmos, Dolby",Scope (2.35:1),
LIAR LIAR,75,83,PG-13,Comedy,English,Tom Shadyac,Brian Grazer,"Paul Guay, Stephen Mazur",1997-03-21,2003-11-25,$181.4M,1h 27m,"Universal Pictures, MCA/Universal Pictures [us]","DTS-ES, Stereo","35mm, Flat (1.85:1)",
RON'S GONE WRONG,94,80,PG,"Kids & Family, Comedy, Animation",English,"Sarah Smith, Jean-Philippe Vine, Octavio E. Rodriguez","Julie Lockhart, Lara Breay","Peter Baynham, Sarah Smith",2021-10-22,2021-12-15,$23.0M,1h 47m,20th Century Studios,"Dolby Digital, Dolby Atmos",Scope (2.35:1),
CLOUDY WITH A CHANCE OF MEATBALLS,72,86,PG,"Kids & Family, Comedy, Fantasy, Animation",English,"Chris Miller, Phil Lord",Pam Marsden,"Chris Miller, Phil Lord",2009-09-18,2010-01-05,,1h 30m,Sony Pictures Entertainment,,,
THE NEVERENDING STORY,81,83,PG,"Kids & Family, Fantasy, Adventure",English,Wolfgang Petersen,"Bernd Eichinger, Dieter Geissler","Wolfgang Petersen, Herman Weigel",1984-07-20,2001-09-04,,1h 32m,Warner Home Vídeo,Surround,,
"PARIS, TEXAS",93,94,R,Drama,English,Wim Wenders,"Don Guest, Anatole Dauman","L.M. Kit Carson, Sam Shepard",1984-11-18,2010-01-26,,2h 28m,20th Century Fox,,,
THEY SHALL NOT GROW OLD,91,99,R,"Documentary, History, Drama, War",English (United Kingdom),Peter Jackson,"Peter Jackson, Clare Olssen","Peter Jackson, Clare Olssen",2019-02-01,2019-03-12,$18.0M,1h 39m,Warner Bros. Pictures,"Dolby Digital, Dolby Atmos",,
LEAVING LAS VEGAS,85,91,R,Drama,English,Mike Figgis,"Annie Stewart, Lila Cazès","John O'Brien, Mike Figgis",1995-10-27,2006-08-01,$29.9M,1h 51m,"United Artists, MGM/UA Home Entertainment Inc.",Surround,,
WHILE WE'RE YOUNG,51,84,R,"Comedy, Drama",English,Noah Baumbach,"Scott Rudin, Noah Baumbach, Lila Yacoub, Eli Bush",Noah Baumbach,2015-04-10,2015-06-30,$7.6M,1h 34m,A24,,,
50/50,88,93,R,"Comedy, Drama",English,Jonathan Levine,"Evan Goldberg, Seth Rogen, Ben Karlin",Will Reiser,2011-09-30,2012-01-17,$35.0M,1h 39m,Summit Entertainment,"SDDS, Dolby Digital, DTS",,
THE NAKED GUN,84,86,PG-13,"Comedy, Action",English,David Zucker,Robert K. Weiss,"Jerry Zucker, Jim Abrahams, David Zucker, Pat Proft",1988-12-02,2000-08-15,$77.9M,1h 25m,Paramount Pictures,,,Naked Gun
THE STRAIGHT STORY,91,95,G,Drama,English,David Lynch,"Neal Edelstein, Mary Sweeney","John Roach, Mary Sweeney",1999-05-21,2000-11-07,$6.2M,1h 51m,Buena Vista Pictures,Dolby Digital,,
BEVERLY HILLS COP,82,83,R,"Comedy, Action",English,Martin Brest,"Jerry Bruckheimer, Don Simpson","Danilo Bach, Daniel Petrie Jr.",1984-12-05,2002-01-29,,1h 45m,Paramount Pictures,Surround,,
PARANORMAL ACTIVITY,57,83,R,"Horror, Mystery & Thriller",English,Oren Peli,"Jason Blum, Oren Peli",Oren Peli,2009-10-16,2009-12-29,$107.9M,1h 26m,Paramount Pictures,,,
LOST GIRLS,51,74,R,Drama,English,Liz Garbus,"Anne Carey, Kevin McCormick",Robert Kolker,2020-03-13,2020-03-13,,1h 35m,Netflix,,,
PHILOMENA,89,91,PG-13,Drama,English,Stephen Frears,"Gabrielle Tana, Steve Coogan, Tracey Seaward","Steve Coogan, Jeff Pope",2013-11-22,2014-04-15,$37.7M,1h 37m,Weinstein Co.,Dolby Digital,,
BRAVE,75,79,PG,"Kids & Family, Adventure, Comedy, Animation",English,"Mark Andrews, Brenda Chapman",Katherine Sarafian,"Mark Andrews, Steve Purcell, Brenda Chapman, Irene Mecchi",2012-06-22,2011-04-19,,1h 33m,"Pixar Animation Studios, Walt Disney","Datasat, Dolby Atmos, Surround",,Pixar
THE OTHERS,77,84,PG-13,"Mystery & Thriller, Horror",English,Alejandro Amenábar,"Fernando Bovaira, José Luis Cuerda, Sunmin Park",Alejandro Amenábar,2001-08-10,2002-05-14,$96.5M,1h 41m,,"Dolby SR, DTS, Dolby Stereo, Surround, SDDS, Dolby A, Dolby Digital",Flat (1.85:1),
"PRECIOUS: BASED ON THE NOVEL ""PUSH"" BY SAPPHIRE",81,92,R,Drama,English,Lee Daniels,"Lee Daniels, Sarah Siegel-Magness, Gary Magness",Geoffrey Fletcher,2009-11-06,2010-03-09,$47.5M,1h 49m,Lionsgate Films,,,
THE BRIDGES OF MADISON COUNTY,87,90,PG-13,"Romance, Drama",English,Clint Eastwood,"Clint Eastwood, Kathleen Kennedy",,1995-06-02,1997-08-22,$70.5M,2h 15m,Warner Bros. Pictures,"Surround, Stereo",,
THE DARK CRYSTAL,81,77,PG,"Kids & Family, Fantasy",English,"Jim Henson, Frank Oz","Gary Kurtz, Jim Henson","David Odell, Jim Henson",1982-12-17,2002-02-05,,1h 35m,Universal Pictures,Surround,,
THEY LIVE,79,85,R,"Sci-Fi, Horror",English,John Carpenter,Larry J. Franco,,1988-11-23,2003-10-07,$12.3M,1h 33m,"Image Entertainment Inc., MCA/Universal Pictures [us]",Surround,,
DRAG ME TO HELL,62,92,PG-13,"Horror, Mystery & Thriller",English,Sam Raimi,"Rob Tapert, Grant Curtis","Sam Raimi, Ivan Raimi",2009-05-29,2010-09-07,$42.1M,1h 39m,Universal Pictures,,,
ANNIE HALL,92,97,PG,"Romance, Comedy",English,Woody Allen,"Charles H. Joffe, Jack Rollins","Woody Allen, Marshall Brickman",1977-01-01,2000-07-05,,1h 33m,United Artists,Mono,Flat (1.85:1),
SPUTNIK,72,88,None,"Sci-Fi, Horror, Mystery & Thriller",Russian,Egor Abramenko,"Aleksandr Andryushchenko, Fedor Bondarchuk, Pavel Burya, Vyacheslav Murugov, Murad Osmann, Ilya Stewart, Mikhail Vrubel","Oleg Malovichko, Andrei Zolotarev",2020-08-14,2020-08-14,$18.2K,1h 47m,IFC Midnight,Dolby,,
COLUMBUS,80,97,None,Drama,English,Kogonada,"Danielle Renfrew Behrens, Aaron Boyd, Giulia Caruso, Ki Jin Kim, Andrew Miano, Chris Weitz",Kogonada,2017-08-04,2017-11-04,$1.0M,1h 44m,"DOF, Superlative Films",,,
COMPLIANCE,60,89,R,Mystery & Thriller,English,Craig Zobel,"Tyler Davidson, Sophia Lin, Lisa Muskat, Theo Sena, Craig Zobel",Craig Zobel,2012-08-17,2013-01-08,$311.9K,1h 30m,Magnolia Pictures,,,
KIKI'S DELIVERY SERVICE,88,98,G,"Kids & Family, Adventure, Anime",Japanese,Hayao Miyazaki,"Jane Schonberger, Hayao Miyazaki","Jack Fletcher, Eiko Kadono, Hayao Miyazaki, John Semper",1998-09-01,2010-03-02,,1h 43m,Buena Vista Pictures,"Surround, Dolby","35mm, Flat (1.85:1)",
RE-ANIMATOR,82,94,None,"Horror, Comedy",English,Stuart Gordon,"Charles Band, Brian Yuzna","Stuart Gordon, William Norris, Dennis Paoli",1985-10-18,2007-03-20,$2.0M,1h 26m,,,,
MAGIC MIKE,60,78,R,"Comedy, Drama",English,Steven Soderbergh,"Nick Wechsler, Gregory Jacobs, Channing Tatum, Reid Carolin",Reid Carolin,2012-06-29,2012-10-23,$113.7M,1h 50m,Warner Bros. Pictures,,,
NOTHING COMPARES,85,99,None,"Documentary, Music, Biography",English,Kathryn Ferguson,"Eleanor Emptage, Michael Mallie","Eleanor Emptage, Kathryn Ferguson, Michael Mallie",2022-09-23,2022-09-30,,1h 37m,Showtime Documentary Films,,,
FEAR STREET PART ONE: 1994,62,83,R,Horror,English,Leigh Janiak,"Peter Chernin, David Ready, Jenno Topping","Phil Graziadei, Leigh Janiak",,2021-07-02,,1h 45m,,,,
HARRY POTTER 20TH ANNIVERSARY: RETURN TO HOGWARTS,87,93,None,"Documentary, Fantasy, Kids & Family",English,Casey Patterson,,,,2022-01-01,,1h 45m,,,,
ONLY YESTERDAY,79,100,None,"Drama, Anime",Japanese,Isao Takahata,Yasuyoshi Tokuma,"Isao Takahata, David Freedman",2016-01-01,2016-07-05,,1h 58m,GKIDS,,,
THE DEAD ZONE,77,88,R,"Mystery & Thriller, Sci-Fi",English,David Cronenberg,Debra Hill,"Stephen King, Jeffrey Boam",1983-10-21,2006-09-26,,1h 43m,"Paramount Pictures, VTI Home Video, Video Classics","Surround, Dolby Digital",,
THE RAID: REDEMPTION,87,87,R,"Action, Crime, Drama",Indonesian,Gareth Evans,Ario Sagantoro,Gareth Evans,2012-04-13,2012-08-14,$2.6M,1h 41m,Sony Pictures Classics,,,
THE RIDER,82,97,R,"Drama, Western",English,Chloé Zhao,"Mollye Asher, Sacha Ben Harroche, Bert Hamelinck, Chloé Zhao",Chloé Zhao,2018-04-13,2018-08-07,$2.4M,1h 44m,Sony Pictures Classics,,Scope (2.35:1),
TRAFFIC,85,92,R,"Crime, Drama",English,Steven Soderbergh,"Laura Bickford, Marshall Herskovitz, Edward Zwick","Simon Moore, Stephen Gaghan",2001-01-05,2004-06-15,$124.1M,2h 27m,"Criterion Collection, USA Films","Dolby SR, DTS, SDDS, Surround, Dolby A, Dolby Digital",Flat (1.85:1),
SHIN GODZILLA,75,86,None,"Sci-Fi, Action",Japanese,"Hideaki Anno, Shinji Higuchi","Yoshihiro Satô, Masaya Shibusawa, Taichi Ueda, Kazutoshi Wadakura",Hideaki Anno,2016-10-11,2017-08-01,,2h 0m,Funimation,,,Godzilla
FANNY AND ALEXANDER,94,100,R,Drama,Swedish,Ingmar Bergman,"Jörn Donner, Daniel Toscan du Plantier",Ingmar Bergman,1983-06-17,2004-11-16,,3h 8m,Embassy Pictures,,,
LADY MACBETH,71,88,R,"History, Drama",English,William Oldroyd,Fodhla Cronin O'Reilly,Alice Birch,2017-07-14,2017-10-17,$1.1M,1h 29m,Roadside Attractions,,Scope (2.35:1),
THREE DAYS OF THE CONDOR,83,88,R,Mystery & Thriller,English,Sydney Pollack,Stanley Schneider,"Lorenzo Semple Jr., David Rayfiel",1975-09-24,2009-05-19,,1h 57m,"Paramount Pictures, Video Classics",,,
BEST IN SHOW,89,93,PG-13,"Comedy, Lgbtq+",English,Christopher Guest,Karen Murphy,"Christopher Guest, Eugene Levy",2000-09-29,2003-09-23,$18.6M,1h 30m,Warner Bros. Pictures,"SDDS, Dolby Digital, DTS, Surround, Dolby SR",Flat (1.85:1),
OVERLORD,67,82,R,"Horror, Action, Mystery & Thriller",English,Julius Avery,"J.J. Abrams, Lindsey Weber","Billy Ray, Mark L. Smith",2018-11-09,2019-02-05,$21.7M,1h 50m,Paramount Pictures,Dolby Atmos,Scope (2.35:1),
THE SECRET LIFE OF PETS,62,72,PG,"Kids & Family, Comedy, Adventure, Animation",English,Chris Renaud,"Christopher Meledandri, Janet Healy","Cinco Paul, Ken Daurio, Brian Lynch",2016-07-08,2016-12-06,$368.3M,1h 31m,Universal Pictures,"Dolby Atmos, Dolby Digital, SDDS, Datasat",,
THE SEARCHERS,88,94,None,Western,English,John Ford,C.V. Whitney,"Alan Le May, Frank S. Nugent",1956-03-13,2006-06-06,,1h 59m,"Warner Bros., Warner Home Vídeo",,,
"LOVE, SIMON",88,92,PG-13,"Romance, Comedy, Drama, Lgbtq+",English,Greg Berlanti,"Wyck Godfrey, Marty Bowen, Pouya Shahbazian, Isaac Klausner","Elizabeth Berger, Isaac Aptaker",2018-03-16,2018-04-25,$40.8M,1h 50m,20th Century Fox,,Scope (2.35:1),
THE HELP,89,76,PG-13,Drama,English,Tate Taylor,"Brunson Green, Chris Columbus, Michael Barnathan",Tate Taylor,2011-08-10,2011-12-06,$169.7M,2h 26m,Walt Disney,"SDDS, Dolby Digital",,
CRIMSON TIDE,83,89,R,"Mystery & Thriller, Drama",English,Tony Scott,"Don Simpson, Jerry Bruckheimer","Richard P. Henrick, Michael Schiffer",1995-05-12,2006-05-16,$91.4M,1h 55m,"Buena Vista Pictures, Image Entertainment Inc.","Surround, Stereo",,
CLEAR AND PRESENT DANGER,74,80,PG-13,"Mystery & Thriller, Drama",English,Phillip Noyce,"Mace Neufeld, Robert Rehme","Tom Clancy, Donald Stewart, Steven Zaillian, John Milius",1994-08-03,1999-10-26,$121.5M,2h 21m,Paramount Pictures,"Surround, Dolby Digital, DTS",,
THE OAK ROOM,49,91,None,Mystery & Thriller,English,Cody Calahan,"Chad Archibald, Cody Calahan, Ari Millen",Peter Genoway,,2021-04-02,,1h 29m,,,,
BILL & TED FACE THE MUSIC,65,82,PG-13,"Comedy, Adventure, Fantasy",English,Dean Parisot,"Scott Kroopf, Alex Lebovici, Steve Ponce, David Haring, Ed Solomon","Chris Matheson, Ed Solomon",2020-08-28,2020-09-01,$3.4M,1h 31m,"United Artists Releasing, Orion Pictures",,Scope (2.35:1),Bill & Ted
DON JON,58,80,R,"Comedy, Drama, Romance",English,Joseph Gordon-Levitt,Ram Bergman,Joseph Gordon-Levitt,2013-09-27,2013-12-31,$24.5M,1h 29m,Relativity Media,,,
MY OCTOPUS TEACHER,91,93,None,Documentary,English,"Pippa Ehrlich, James Reed",Craig Foster,"Pippa Ehrlich, James Reed",,2020-09-07,,1h 25m,,,,
THE LITTLE PRINCE,84,92,PG,"Adventure, Fantasy, Animation",English,Mark Osborne,"Dimitri Rassam, Aton Soumache, Alexis Vonarb","Irena Brignull, Bob Persichetti",2016-08-05,2016-07-19,$1.3M,1h 46m,Netflix,Dolby Digital,,
ARBITRAGE,62,87,R,"Drama, Mystery & Thriller",English,Nicholas Jarecki,"Laura Bickford, Kevin Turen, Justin Nappi, Robert Salerno",Nicholas Jarecki,2012-09-14,2012-12-21,$7.9M,1h 40m,Roadside Attractions,,,
TEEN TITANS GO! TO THE MOVIES,71,91,PG,"Kids & Family, Comedy, Adventure, Action, Animation",English,"Peter Rida Michail, Aaron Horvath","Aaron Horvath, Michael Jelenic, Peggy Regan, Peter Rida Michail, Will Arnett","Michael Jelenic, Aaron Horvath",2018-07-27,2018-10-30,$29.6M,1h 27m,Warner Bros. Pictures,"Dolby Atmos, DTS, Dolby Digital, SDDS",Flat (1.85:1),
THE BOXTROLLS,63,78,PG,"Kids & Family, Adventure, Comedy, Fantasy, Animation",English,"Anthony Stacchi, Graham Annable","David Bleiman Ichioka, Travis Knight","Irena Brignull, Adam Pava",2014-09-26,2015-01-20,$50.8M,1h 36m,Focus Features,,,
JERRY MAGUIRE,79,84,R,"Romance, Comedy",English,Cameron Crowe,"Richard Sakai, Laurence Mark, Cameron Crowe, James L. Brooks",Cameron Crowe,1996-12-11,2003-07-29,$153.6M,2h 18m,"TriStar Pictures, Columbia TriStar Home Video, Columbia Tristar",Surround,,
FOUR LIONS,80,83,R,"Comedy, Drama",English,Christopher Morris,,"Jesse Armstrong, Sam Bain, Christopher Morris",2010-11-05,2011-03-08,$304.1K,1h 42m,Alamo Drafthouse Films,,,
V/H/S/94,50,91,None,Horror,English,"Simon Barrett, Steven Kostanski, Chloe Okuno, Ryan Prows, Jennifer Reeder, Timo Tjahjanto","Brad Miska, Kurtis David Harder, Josh Goldbloom, William Chandra","Jennifer Reeder, Chloe Okuno, Simon Barrett, Timo Tjahjanto, Ryan Prows",,2021-10-06,,1h 43m,,,,
EYE IN THE SKY,82,95,R,"Mystery & Thriller, War, Drama",English,Gavin Hood,"David Lancaster, Colin Firth, Ged Doherty",Guy Hibbert,2016-04-01,2016-06-28,$18.7M,1h 42m,Bleecker Street Media,,,
OUR FRIEND,95,85,R,Drama,English,Gabriela Cowperthwaite,"Michael A. Pruss, Teddy Schwarzman, Ryan Stowell, Kevin J. Walsh",Brad Ingelsby,2021-01-22,2021-01-22,$657.4K,2h 4m,Gravitas Ventures,,Flat (1.85:1),
BEING JOHN MALKOVICH,87,94,R,Comedy,English,Spike Jonze,"Steve Golin, Vincent Landay, Sandy Stern, Michael Stipe",Charlie Kaufman,1999-10-29,2009-01-27,$22.9M,1h 52m,USA Films,"Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR",Flat (1.85:1),
BRIDESMAIDS,76,89,R,Comedy,English,Paul Feig,"Judd Apatow, Clayton Townsend, Barry Mendel","Annie Mumolo, Kristen Wiig",2011-05-13,2011-09-20,$169.1M,2h 5m,Universal Pictures,"Dolby SRD, DTS, SDDS",,
SPONTANEOUS,67,96,R,"Comedy, Horror, Romance",English,Brian Duffield,"Nicki Cortese, Brian Duffield, Matthew Kaplan, Jordan Levin",Brian Duffield,2020-10-02,2020-10-06,,1h 42m,,,Scope (2.35:1),
ED WOOD,88,93,R,"Biography, Comedy, Drama",English,Tim Burton,"Tim Burton, Denise Di Novi","Scott Alexander, Larry Karaszewski",1994-09-28,2005-09-06,$5.9M,2h 4m,Buena Vista Pictures,"Surround, Stereo, Dolby Digital",,
HELLBOY,66,81,PG-13,"Fantasy, Sci-Fi, Action",English,Guillermo del Toro,"Lawrence Gordon, Lloyd Levin","Mike Mignola, Guillermo del Toro",2004-03-30,2005-03-29,$59.0M,2h 5m,"Sony Pictures Entertainment, Revolution Studios, Columbia Pictures","SDDS, DTS, Surround, Dolby SRD",Flat (1.85:1),
